id,name_display,gif_url,body_part_raw,equipment_raw,target_raw,name_norm,body_part_group,equipment_group,target_group,movement_pattern,exercise_type,compound,unilateral,experience_min,skill_score,fatigue_score,time_per_set_sec,rest_time_sec,warmup_time_sec,default_sets_beginner,default_sets_intermediate,default_sets_advanced,default_reps_beginner,default_reps_intermediate,default_reps_advanced,estimated_total_time_beginner_sec
2133,farmers walk,https://v2.exercisedb.io/image/bZAhYGdE30zMgp,upper legs,dumbbell,quads,farmers_walk,upper_legs,dumbbell,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
455,finger curls,https://v2.exercisedb.io/image/Wl7eBgiC4BZr6Y,lower arms,barbell,forearms,finger_curls,lower_arms,barbell,lower_arms,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3303,flag,https://v2.exercisedb.io/image/cUiPL2BxyVYLwC,waist,body weight,abs,flag,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
456,flexion leg sit up (bent knee),https://v2.exercisedb.io/image/54LJZ5RIOUahTA,waist,body weight,abs,flexion_leg_sit_up_bent_knee,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
457,flexion leg sit up (straight arm),https://v2.exercisedb.io/image/yAu6oWkwuGnfxN,waist,body weight,abs,flexion_leg_sit_up_straight_arm,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
458,floor fly (with barbell),https://v2.exercisedb.io/image/3PRsCbZ-6eyFDr,chest,barbell,pectorals,floor_fly_with_barbell,chest,barbell,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
459,flutter kicks,https://v2.exercisedb.io/image/T3yj-p128jSEN9,upper legs,body weight,glutes,flutter_kicks,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1472,forward jump,https://v2.exercisedb.io/image/rDgQiuhJS1rLrp,upper legs,body weight,quads,forward_jump,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3470,forward lunge (male),https://v2.exercisedb.io/image/a4D0uq0YqUtCmy,upper legs,body weight,glutes,forward_lunge_male,upper_legs,bodyweight,upper_legs,lower_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
3194,frankenstein squat,https://v2.exercisedb.io/image/VAsgfJc8GrFTJV,upper legs,barbell,glutes,frankenstein_squat,upper_legs,barbell,upper_legs,lower_body,strength,TRUE,FALSE,intermediate,6,9,40,90,180,3,4,5,08-12,06-10,04-08,570
2429,frog crunch,https://v2.exercisedb.io/image/4fVPFi52pmtrxN,waist,body weight,abs,frog_crunch,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3301,frog planche,https://v2.exercisedb.io/image/b2Q6yT3rJXEnrU,waist,body weight,abs,frog_planche,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3296,front lever,https://v2.exercisedb.io/image/Mg8FBCo5iFSskP,waist,body weight,abs,front_lever,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3295,front lever reps,https://v2.exercisedb.io/image/mzVir4EIsDZIzH,back,body weight,upper back,front_lever_reps,back,bodyweight,upper back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
464,front plank with twist,https://v2.exercisedb.io/image/f0eTeusu6hCt6a,waist,body weight,abs,front_plank_with_twist,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3315,full maltese,https://v2.exercisedb.io/image/Xid2xwdobQA3Yz,waist,body weight,abs,full_maltese,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3299,full planche,https://v2.exercisedb.io/image/DwBT9k1cHRc3Rf,waist,body weight,abs,full_planche,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3327,full planche push-up,https://v2.exercisedb.io/image/Ywdt6K4cj-sdl1,chest,body weight,pectorals,full_planche_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
466,gironda sternum chin,https://v2.exercisedb.io/image/G8YGmQMxsLy3Bl,back,body weight,lats,gironda_sternum_chin,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3561,glute bridge march,https://v2.exercisedb.io/image/dh30EjFz1vyspt,upper legs,body weight,glutes,glute_bridge_march,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3523,glute bridge two legs on bench (male),https://v2.exercisedb.io/image/bNz11fIvTt3yfJ,upper legs,body weight,glutes,glute_bridge_two_legs_on_bench_male,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3193,glute-ham raise,https://v2.exercisedb.io/image/TL4qzpI8RLGHbN,upper legs,body weight,hamstrings,glute_ham_raise,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
467,gorilla chin,https://v2.exercisedb.io/image/pEqO2NO8UGcun2,waist,body weight,abs,gorilla_chin,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
469,groin crunch,https://v2.exercisedb.io/image/NAlpKGrYl0eQP0,waist,body weight,abs,groin_crunch,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1383,hack calf raise,https://v2.exercisedb.io/image/wi-c8PhhpER9N6,lower legs,sled machine,calves,hack_calf_raise,lower legs,sled machine,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1384,hack one leg calf raise,https://v2.exercisedb.io/image/1aOLzN11f6jDpz,lower legs,sled machine,calves,hack_one_leg_calf_raise,lower legs,sled machine,upper_legs,general,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3221,half knee bends (male),https://v2.exercisedb.io/image/QWqYPxLoKB76UD,cardio,body weight,cardiovascular system,half_knee_bends_male,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
3202,half sit-up (male),https://v2.exercisedb.io/image/RwKXmsNa4Ql968,waist,body weight,abs,half_sit_up_male,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1511,hamstring stretch,https://v2.exercisedb.io/image/gs1Q-y3rw87506,upper legs,body weight,hamstrings,hamstring_stretch,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2139,hands bike,https://v2.exercisedb.io/image/89S4dOCNEX6uyz,chest,upper body ergometer,pectorals,hands_bike,chest,upper body ergometer,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3218,hands clasped circular toe touch (male),https://v2.exercisedb.io/image/5rzRF66PGBAlin,upper legs,body weight,glutes,hands_clasped_circular_toe_touch_male,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3215,hands reversed clasped circular toe touch (male),https://v2.exercisedb.io/image/JMpVL1RjWaql3B,upper legs,body weight,glutes,hands_reversed_clasped_circular_toe_touch_male,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3302,handstand,https://v2.exercisedb.io/image/MsdUedTwtiC1nc,upper arms,body weight,triceps,handstand,upper_arms,bodyweight,upper_arms,upper_body,strength,FALSE,FALSE,beginner,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
471,handstand push-up,https://v2.exercisedb.io/image/okjSO7HQPTm5Ut,upper arms,body weight,triceps,handstand_push_up,upper_arms,bodyweight,upper_arms,upper_body,strength,FALSE,FALSE,beginner,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1764,hanging leg hip raise,https://v2.exercisedb.io/image/CMfS5aKL5GuNjf,waist,body weight,abs,hanging_leg_hip_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
472,hanging leg raise,https://v2.exercisedb.io/image/9UCEuMLt4mIHAl,waist,body weight,abs,hanging_leg_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1761,hanging oblique knee raise,https://v2.exercisedb.io/image/yRXUtq1np7q9P9,waist,body weight,abs,hanging_oblique_knee_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
473,hanging pike,https://v2.exercisedb.io/image/QhD8rXd9-zh7Td,waist,body weight,abs,hanging_pike,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
474,hanging straight leg hip raise,https://v2.exercisedb.io/image/2ZpUuTv5QRkDQA,waist,body weight,abs,hanging_straight_leg_hip_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
475,hanging straight leg raise,https://v2.exercisedb.io/image/ys8Pq-2ViSkvQK,waist,body weight,abs,hanging_straight_leg_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
476,hanging straight twisting leg hip raise,https://v2.exercisedb.io/image/5DXwKlCs4GURIv,waist,body weight,abs,hanging_straight_twisting_leg_hip_raise,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3636,high knee against wall,https://v2.exercisedb.io/image/MBP3-TUqdfOYFc,cardio,body weight,cardiovascular system,high_knee_against_wall,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
484,hip raise (bent knee),https://v2.exercisedb.io/image/racQi5LiOrEVjg,waist,body weight,abs,hip_raise_bent_knee,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1418,hug keens to chest,https://v2.exercisedb.io/image/fQ4XL1vTCb6smq,upper legs,body weight,glutes,hug_keens_to_chest,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3234,hyght dumbbell fly,https://v2.exercisedb.io/image/huwzqYLi5K6Ldx,chest,dumbbell,pectorals,hyght_dumbbell_fly,chest,dumbbell,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
489,hyperextension,https://v2.exercisedb.io/image/jwCkOTh5Sfq9eC,back,body weight,spine,hyperextension,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
488,hyperextension (on bench),https://v2.exercisedb.io/image/owrzqhWQBstLL9,back,body weight,spine,hyperextension_on_bench,back,bodyweight,back,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3289,impossible dips,https://v2.exercisedb.io/image/WySbxO2ZX882dI,upper arms,body weight,triceps,impossible_dips,upper_arms,bodyweight,upper_arms,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1471,inchworm,https://v2.exercisedb.io/image/NjXprggkDPhV-5,waist,body weight,abs,inchworm,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
3698,inchworm v. 2,https://v2.exercisedb.io/image/3qNC2WY3nVM4Hj,waist,body weight,abs,inchworm_v_2,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
490,incline close-grip push-up,https://v2.exercisedb.io/image/r7u-nK2jGBLgQv,upper arms,body weight,triceps,incline_close_grip_push_up,upper_arms,bodyweight,upper_arms,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
491,incline leg hip raise (leg straight),https://v2.exercisedb.io/image/YGIUKXfYjJsG73,waist,body weight,abs,incline_leg_hip_raise_leg_straight,waist,bodyweight,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
492,incline push up depth jump,https://v2.exercisedb.io/image/ce8kKkqRyt4yyy,chest,body weight,pectorals,incline_push_up_depth_jump,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
493,incline push-up,https://v2.exercisedb.io/image/4Ks5Z1cLMoRE35,chest,body weight,pectorals,incline_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3785,incline push-up (on box),https://v2.exercisedb.io/image/F7bGIkcXiDzPoI,chest,body weight,pectorals,incline_push_up_on_box,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
494,incline reverse grip push-up,https://v2.exercisedb.io/image/YWP8EYkTfdUfBP,chest,body weight,pectorals,incline_reverse_grip_push_up,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,intermediate,5,3,35,60,60,2,3,4,10-15,08-12,08-12,250
3011,incline scapula push up,https://v2.exercisedb.io/image/j9hx75fOB-bTKe,chest,body weight,serratus anterior,incline_scapula_push_up,chest,bodyweight,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
495,incline twisting sit-up,https://v2.exercisedb.io/image/TEOXRFHQpCNZOP,waist,body weight,abs,incline_twisting_sit_up,waist,bodyweight,waist,core,core,FALSE,FALSE,intermediate,5,3,40,30,60,2,3,3,10-15,10-20,12-25,200
1564,intermediate hip flexor and quad stretch,https://v2.exercisedb.io/image/snN5vsSx23s3ys,upper legs,rope,quads,intermediate_hip_flexor_and_quad_stretch,upper_legs,rope,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
496,inverse leg curl (bench support),https://v2.exercisedb.io/image/1l2inXm27mNRRD,upper legs,body weight,hamstrings,inverse_leg_curl_bench_support,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
2400,inverse leg curl (on pull-up cable machine),https://v2.exercisedb.io/image/6g7ublco2eD68i,upper legs,body weight,hamstrings,inverse_leg_curl_on_pull_up_cable_machine,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
499,inverted row,https://v2.exercisedb.io/image/Cut0WAoCT5KJeX,back,body weight,upper back,inverted_row,back,bodyweight,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2300,inverted row bent knees,https://v2.exercisedb.io/image/lDvYC7s5s4ARmf,back,body weight,upper back,inverted_row_bent_knees,back,bodyweight,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
2298,inverted row on bench,https://v2.exercisedb.io/image/NSeYYhjj67w2l7,back,body weight,upper back,inverted_row_on_bench,back,bodyweight,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
497,inverted row v. 2,https://v2.exercisedb.io/image/8AqUdWdS3AWR0e,back,body weight,upper back,inverted_row_v_2,back,bodyweight,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
498,inverted row with straps,https://v2.exercisedb.io/image/izAdM26-nIciQB,back,body weight,upper back,inverted_row_with_straps,back,bodyweight,upper back,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
1419,iron cross stretch,https://v2.exercisedb.io/image/uuRmsglO1CfgpI,upper legs,body weight,glutes,iron_cross_stretch,upper_legs,bodyweight,upper_legs,lower_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
1297,isometric chest squeeze,https://v2.exercisedb.io/image/dr75-qen-zL4Xk,chest,body weight,pectorals,isometric_chest_squeeze,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
500,isometric wipers,https://v2.exercisedb.io/image/tGfkYNl7OAOT3x,chest,body weight,pectorals,isometric_wipers,chest,bodyweight,chest,upper_body,strength,FALSE,FALSE,beginner,3,3,35,60,60,2,3,4,10-15,08-12,08-12,250
501,jack burpee,https://v2.exercisedb.io/image/J5APycuXtgmbUy,cardio,body weight,cardiovascular system,jack_burpee,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
3224,jack jump (male),https://v2.exercisedb.io/image/jaIn6fD1n1VKD8,cardio,body weight,cardiovascular system,jack_jump_male,cardio,bodyweight,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
507,jackknife sit-up,https://v2.exercisedb.io/image/j81DbHj-ffQLPO,waist,body weight,abs,jackknife_sit_up,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
508,janda sit-up,https://v2.exercisedb.io/image/GYlXgRqO1gyHi4,waist,body weight,abs,janda_sit_up,waist,bodyweight,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
2612,jump rope,https://v2.exercisedb.io/image/JepPvMFN7kKbsZ,cardio,rope,cardiovascular system,jump_rope,cardio,rope,cardiovascular system,cardio,cardio,FALSE,FALSE,beginner,3,5,300,30,180,1,1,1,10-20 min,15-30 min,20-45 min,510
514,jump squat,https://v2.exercisedb.io/image/CVJBF3GUlE-NRj,upper legs,body weight,glutes,jump_squat,upper_legs,bodyweight,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
513,jump squat v. 2,https://v2.exercisedb.io/image/aGlbyutN-Vmztd,upper legs,body weight,glutes,jump_squat_v_2,upper_legs,bodyweight,upper_legs,lower_body,strength,TRUE,FALSE,beginner,4,9,40,90,180,3,4,5,08-12,06-10,04-08,570
517,kettlebell advanced windmill,https://v2.exercisedb.io/image/ILSOwcd7I0qCF-,waist,kettlebell,abs,kettlebell_advanced_windmill,waist,kettlebell,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
518,kettlebell alternating hang clean,https://v2.exercisedb.io/image/7KvHRpjVpJtm1d,lower arms,kettlebell,forearms,kettlebell_alternating_hang_clean,lower_arms,kettlebell,lower_arms,upper_body,strength,FALSE,TRUE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
520,kettlebell alternating press,https://v2.exercisedb.io/image/MwISGJYMraf0az,shoulders,kettlebell,delts,kettlebell_alternating_press,shoulders,kettlebell,shoulders,upper_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
519,kettlebell alternating press on floor,https://v2.exercisedb.io/image/JX-L19ao0NMa8P,chest,kettlebell,pectorals,kettlebell_alternating_press_on_floor,chest,kettlebell,chest,upper_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
521,kettlebell alternating renegade row,https://v2.exercisedb.io/image/yBKRZYfBlM-8Zi,back,kettlebell,upper back,kettlebell_alternating_renegade_row,back,kettlebell,upper back,upper_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
522,kettlebell alternating row,https://v2.exercisedb.io/image/bM3zKDTG3XwQCY,back,kettlebell,upper back,kettlebell_alternating_row,back,kettlebell,upper back,upper_body,strength,TRUE,TRUE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
523,kettlebell arnold press,https://v2.exercisedb.io/image/NmUyzaHPhOpwHY,shoulders,kettlebell,delts,kettlebell_arnold_press,shoulders,kettlebell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
524,kettlebell bent press,https://v2.exercisedb.io/image/53BJ0HxG8sggOa,waist,kettlebell,abs,kettlebell_bent_press,waist,kettlebell,waist,core,core,TRUE,FALSE,beginner,4,7,40,30,60,2,3,3,10-15,10-20,12-25,200
525,kettlebell bottoms up clean from the hang position,https://v2.exercisedb.io/image/XfSsDTXwdcHw25,upper arms,kettlebell,biceps,kettlebell_bottoms_up_clean_from_the_hang_position,upper_arms,kettlebell,upper_arms,upper_body,strength,FALSE,FALSE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
526,kettlebell double alternating hang clean,https://v2.exercisedb.io/image/q6R9ptMA1KksLA,upper arms,kettlebell,biceps,kettlebell_double_alternating_hang_clean,upper_arms,kettlebell,upper_arms,upper_body,strength,FALSE,TRUE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
527,kettlebell double jerk,https://v2.exercisedb.io/image/ZcUcnvgMSaw3ZO,shoulders,kettlebell,delts,kettlebell_double_jerk,shoulders,kettlebell,shoulders,upper_body,strength,FALSE,FALSE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
528,kettlebell double push press,https://v2.exercisedb.io/image/EgWcTrsAl7UYRQ,shoulders,kettlebell,delts,kettlebell_double_push_press,shoulders,kettlebell,shoulders,upper_body,strength,TRUE,FALSE,beginner,4,7,40,90,180,3,4,5,08-12,06-10,04-08,570
529,kettlebell double snatch,https://v2.exercisedb.io/image/B9TSfy5ozmChbo,shoulders,kettlebell,delts,kettlebell_double_snatch,shoulders,kettlebell,shoulders,upper_body,strength,FALSE,FALSE,advanced,9,3,35,60,60,2,3,4,10-15,08-12,08-12,250
530,kettlebell double windmill,https://v2.exercisedb.io/image/MbQ4kxUVJvExDS,waist,kettlebell,abs,kettlebell_double_windmill,waist,kettlebell,waist,core,core,FALSE,FALSE,beginner,3,3,40,30,60,2,3,3,10-15,10-20,12-25,200
